CODIGO;DESCRIPCION;LOCALIZACION CP;LOCALIZACION (localidad);LOCALIZACION (domicilio);TELEFONO;CODIGO HORARIO;HORARIO;CCAA;CODIGO PROVINCIA;PROVINCIA;COOR X WGS 84;COOR Y WGS 84;COOR X ETRS 89;COOR Y ETRS 89;ACCESO;LATITUD WGS 84;LONGITUD WGS 84;LATITUD ETRS 89;LONGITUD ETRS 89;CODTIPO
0335005;COX;03350;COX;LOPE DE VEGA, 8;966751168;HC;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-98608.5066067103;4599420.68482625;685272.856811525;4223615.87658692;S;38.14140347533;-.88581528629;38.14140347533;-.88581528629;OFICINA
0336006;CALLOSA DE SEGURA;03360;CALLOSA DE SEGURA;AV CONSTITUCION 29 (ESQUINA A LUIS GALIANA);965311258;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-97708.0235403784;4597424.84464283;686017.626956017;4222067.10190407;S;38.12730120201;-.87772610927;38.12730120201;-.87772610927;OFICINA
0337003;REDOVÁN;03370;REDOVÁN;ABAJO 2;966754529;DL;L-V: DE 10:00 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-100784.119014039;4595474.69256973;683629.858398438;4220482.61383056;S;38.11351912128;-.90535914507;38.11351912128;-.90535914507;OFICINA
0338001;BIGASTRO;03380;BIGASTRO;VELAZQUEZ 41;966770002;DL;L-V: DE 10:00 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-99712.6861617111;4588274.86530139;684601.765197756;4214852.68603516;S;38.06261410068;-.8957343;38.06261410068;-.8957343;OFICINA
0339002;BENEJÚZAR;03390;BENEJÚZAR;CL de la Libertad 20;966777778;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-93026.9184067631;4590838.87222902;689824.313740281;4216985.95758459;S;38.08074649195;-.83567502639;38.08074649286;-.83567502639;OFICINA
0340001;VILLENA;03400;VILLENA;FERRIZ 5 (LOCAL PROVISIONAL);965800736;RU;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-96323.3297246243;4668746.59044616;685818.099199896;4277830.79761446;S;38.62955518308;-.86528719309;38.629555184;-.86528719309;OFICINA
0341001;BIAR;03410;BIAR;PADRE ARNAU 12 BAJOS;965810810;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-84949.9379080978;4668623.55964722;694714.809286899;4277946.90812241;S;38.62869179375;-.76311827608;38.62869179467;-.76311827608;OFICINA
0342002;CASTALLA;03420;CASTALLA;PÇ DE LA FONT BELLA 13-15;965560936;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-74856.3940659106;4663717.534646027;702705.4520970446;4274321.301370507;S;38.59425446529;-.67244642903;38.59425446621;-.67244642903;OFICINA
0343001;ONIL;03430;ONIL;PARED DEL REAL, 4;965564993;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-74874.1726348272;4668769.05183661;702591.729740129;4278256.26220686;S;38.62971280854;-.67260613664;38.62971280946;-.67260613664;OFICINA
0344005;IBI;03440;IBI;AV. JUAN CARLOS I, 63;965552390;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-64277.2512785093;4667530.46360863;710904.57961598;4277506.10105512;S;38.62102035188;-.57741237245;38.6210203528;-.57741237245;OFICINA
0345002;BANYERES DE MARIOLA;03450;BANYERES DE MARIOLA;CL DELS ANGELS 1;965566092;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-73224.471593933;4681300.87034839;703632.562196763;4288043.54708132;S;38.71760228208;-.65778662004;38.717602283;-.65778662004;OFICINA
0346001;BENEIXAMA;03460;BENEIXAMA;DOCTOR SILVESTRE, 1;965822447;GA;L-V: DE 09:30 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-85494.4707889818;4679153.24625112;694089.358825684;4286133.3447876;S;38.70254800022;-.76800989817;38.70254800022;-.76800989817;OFICINA
0350013;BENIDORM;03501;BENIDORM;CL DEL MARQUES DE COMILLAS 35;965853434;RU;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-15021.3766964757;4655700.98759644;749719.574828495;4269395.9379358;S;38.53794758703;-.13493932275;38.53794758795;-.13493932275;OFICINA
0350594;GRAN ALACANT;03130;GRAN ALACANT;AVDA. ESCANDINAVIA, 2;966698046;F8;L-V: DE 09:00 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-58731.4473357418;4612133.96844298;716403.38107949;4234354.65863297;S;38.23116943333;-.527593568;38.23116943425;-.527593568;OFICINA
0350901;FINESTRAT;03509;FINESTRAT;AV de Benidorm 15;965878243;N6;L-V: DE 10:00 A 15:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-23569.2749689327;4660117.94350418;742921.041015625;4272634.0369873;S;38.56897700017;-.2117263994;38.56897700017;-.2117263994;OFICINA
0351003;CALLOSA D'EN SARRIÀ;03510;CALLOSA D'EN SARRIÀ;PZ DEL CONVENT 4;965881278;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-13460.89748962919;4671769.146964614;750548.7793430733;4281956.072333716;S;38.65076321642;-.12092129953;38.65076321734;-.12092129953;OFICINA
0352012;POLOP;03520;POLOP;AV SAGI - BARBA 32;965870212;OI;L-V: DE 09:30 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-14519.80330428802;4667692.07174506;749820.2085744172;4278754.690677472;S;38.62215458336;-.13043361231;38.62215458428;-.13043361231;OFICINA
0353032;LA NUCIA;03530;NUCIA (LA);VALENCIA, 2;965870516;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-14096.8656397723;4666519.24465494;750179.655212402;4277851.36199952;S;38.61392279967;-.12663429862;38.61392279967;-.12663429862;OFICINA
0354002;ALICANTE-ALACANT SUC 8. PLATJA DE SANT SOAN;03540;ALICANTE/ALACANT;AV HOLANDA S/N;965162090;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-46138.4741792937;4631597.43814955;725880.23693115;4249853.83622517;S;38.36838269176;-.41446896541;38.36838269176;-.41446896541;OFICINA
0355006;SANT JOAN D'ALACANT;03550;SANT JOAN D'ALACANT;MOSEN PEDRO MENA 2;965653368;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-48392.6262166345;4635836.18694269;724018.756007314;4253117.10138092;S;38.39823053378;-.43471835769;38.3982305347;-.43471835769;OFICINA
0356014;EL CAMPELLO;03560;CAMPELLO (EL);PAL, 13;965563285;RU;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-44555.2613522814;4639977.33648577;726938.271622647;4256436.55054045;S;38.4273792188;-.40024672261;38.42737921972;-.40024672261;OFICINA
0357018;LA VILA JOIOSA-VILLAJOYOSA;03570;VILLAJOYOSA/VILA JOIOSA (LA);AV PAIS VALENCIANO 36;965891230;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-25383.5352864738;4651504.09757407;741703.543450843;4265873.24630683;S;38.50845174484;-.22802417713;38.50845174575;-.22802417713;OFICINA
0358026;L'ALFÀS DEL PI;03580;ALFÀS DEL PI (L');AV PAIS VALENCIANO 23;965889495;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-11519.8975047419;4661574.10538257;752317.248650907;4274061.11325695;S;38.5792037;-.103485;38.5792037;-.103485;OFICINA
0359003;ALTEA;03590;ALTEA;LLAVADOR, 4;965840174;RU;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-5438.73911150397;4664831.82060258;756995.21856269;4276751.61692742;S;38.60207752962;-.0488570247;38.60207753054;-.0488570247;OFICINA
0360002;ELDA;03600;ELDA;CL DE MENENDEZ Y PELAYO 10;965380063;RU;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-88371.43256469154;4647032.2887134105;692443.2072340071;4261048.348398677;S;38.47701046619;-.79385408552;38.47701046711;-.79385408552;OFICINA
0361002;PETRER;03610;PETRER;VIRREY POVEDA, 10;965371826;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-86468.8948982269;4647792.00533621;693919.892028809;4261677.14099121;S;38.48235299962;-.77676329888;38.48235299962;-.77676329888;OFICINA
0363001;SAX;03630;SAX;MAESTRO VIVES, 1;965474285;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-91030.3442212502;4655594.95228516;690200.952082148;4267678.78369849;S;38.53720251721;-.81773949533;38.53720251813;-.81773949533;OFICINA
0364009;MONÒVER-MONÓVAR;03640;MONÒVER/MONÓVAR;DEMETRIO POVEDA 25;965471391;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-93339.7582105971;4641035.66793703;688659.467485951;4256274.46302644;S;38.43482670573;-.83848531417;38.43482670665;-.83848531417;OFICINA
0365001;EL PINÓS-PINOSO;03650;PINÓS (EL)/PINOSO;CL CANOVAS DEL CASTILLO;965477323;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-115906.105147727;4636398.03235565;671041.421248708;4252256.47441974;S;38.4021859355;-1.04120225777;38.40218593642;-1.04120225777;OFICINA
0366008;NOVELDA;03660;NOVELDA;VIRGEN DE LOS DESAMPARADOS, 32;965602893;RU;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-85349.7730028714;4633735.99357268;695062.97289057;4250721.40506932;S;38.38344321856;-.76671005585;38.38344321947;-.76671005585;OFICINA
0367001;MONFORTE DEL CID;03670;MONFORTE DEL CID;AV DE ASPE 17;965620285;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-81435.2136774134;4633198.73066999;698145.103265253;4250376.5041275;S;38.37965990218;-.73154497112;38.3796599031;-.73154497112;OFICINA
0368001;ASPE;03680;ASPE;VICENTE CALATAYUD, 4;965490380;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-85650.5798038766;4628428.64204465;694927.221618653;4246567.07641602;S;38.34606105165;-.76941224932;38.34606105165;-.76941224932;OFICINA
0369007;SANT VICENT-SAN VICENTE DEL RASPEIG;03690;SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG;ANCHA DE CASTELAR, 54;965660147;RU;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-58136.8255074253;4635684.72565295;716376.755718196;4252789.64052708;S;38.39716420657;-.52225198924;38.39716420748;-.52225198924;OFICINA
0369801;AGOST;03698;AGOST;AV ALCOY 3;965691795;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-70829.2717823417;4641624.10957172;706299.441898167;4257167.53217048;S;38.43896724196;-.63627017405;38.43896724196;-.63627017405;OFICINA
0370013;DÉNIA;03700;DÉNIA;PATRICIO FERRANDIZ, 38 ;965781533;RU;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;11945.1150600998;4698485.31126339;769708.151604517;4303382.53347084;S;38.83794650408;.10730479429;38.837946505;.10730479429;OFICINA
0371009;CALP;03710;CALP;PINTOR SOROLLA 12;965830884;RU;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;5710.37678082289;4670822.27679493;765563.511587589;4281703.65543002;S;38.64412009375;.0512971874;38.64412009467;.0512971874;OFICINA
0372015;BENISSA;03720;BENISSA;PALMERA, 4;965730326;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;5741.34362951732;4680925.36824975;765325.707947345;4289568.81900561;S;38.7149703395;.05157536734;38.71497034042;.05157536734;OFICINA
0372404;MORAIRA;03724;MORAIRA;MARJELETA, 6;966492250;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;14816.4722443332;4677148.21003274;772516.05256736;4286869.04897715;S;38.68849036082;.13309863474;38.68849036174;.13309863474;OFICINA
0372501;TEULADA;03725;TEULADA;ALICANTE, 52;965741062;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;11315.7225867178;4682828.5966167;769630.366027834;4291195.8616333;S;38.72830931299;.10165086551;38.72830931299;.10165086551;OFICINA
0373010;XÀBIA-JÁVEA;03730;XÀBIA/JÁVEA;PL. MARINA ALTA, 2;965790053;J5;L-V: DE 08:30 A 18:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;18068.1072446859;4691670.37312328;774666.776056186;4298251.50158968;S;38.7902451635;.16230856893;38.79024516442;.16230856893;OFICINA
0374016;GATA DE GORGOS;03740;GATA DE GORGOS;AV DE LA MARINA ALTA 160;965756053;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;9932.06310871686;4689150.526282218;768383.5359475017;4296075.5576282125;S;38.77259933944;.08922124093;38.77259934036;.08922124093;OFICINA
0375004;PEDREGUER;03750;PEDREGUER;AV. JAIME I, 18;965760202;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;3732.91506659277;4692544.64107927;763456.948228424;4298551.65072728;S;38.79636641149;.03353334659;38.79636641242;.03353334659;OFICINA
0376004;ONDARA;03760;ONDARA;SEGARIA 13;965766583;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;1701.98600223444;4697355.84738855;761748.739807129;4302237.31359863;S;38.83004300033;.01528920039;38.83004300033;.01528920039;OFICINA
0377001;EL VERGEL-VERGER;03770;VERGER (EL);MARQUES DE ESTELLA, 8;965750112;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;1021.15595294486;4699671.77168393;761158.422104661;4304018.55229065;S;38.8462479;.0091732;38.8462479;.0091732;OFICINA
0378002;PEGO;03780;PEGO;PZ FRANCISCANES DE LA PURISSIMA  4;965570125;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-12851.0546632513;4698950.3999543;750359.000793459;4303109.05303955;S;38.84120074015;-.11544298821;38.84120074015;-.11544298821;OFICINA
0379001;ORBA;03790;ORBA (CASCO ANTIGUO);AV DEL PUERTO 2;965584494;I3;L-V: DE 09:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-6950.21172822858;4689928.048007297;755186.0510181151;4296245.538400766;S;38.77804458519;-.06243481423;38.77804458611;-.06243481423;OFICINA
0380003;ALCOY-ALCOI;03801;ALCOI/ALCOY;PL. EMILIO SALA 15;965540241;RU;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-53070.2314553861;4678437.04521437;719436.527409004;4286233.73562256;S;38.69752691389;-.47673800048;38.69752691389;-.47673800048;OFICINA
0382002;COCENTAINA;03820;COCENTAINA;AV DEL PASSEIG DEL COMTAT 70;965591257;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-49040.9220961675;4684329.21540242;722456.618041992;4290904.75140381;S;38.73882479988;-.44054209866;38.73882479988;-.44054209866;OFICINA
0383001;MURO DE ALCOY;03830;MURO DE ALCOY;AV PAIS VALENCIANO 31;965530508;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;COMUNITAT VALENCIANA;03;ALACANT/ALICANTE;-48420.8780688531;4690469.64195298;722806.909528366;4295692.30124511;S;38.78183730383;-.4349721484;38.78183730475;-.4349721484;OFICINA
0400010;ALMERIA OP;04005;ALMERÍA;AV SAN JUAN BOSCO 35;950281512;J1;L-V: DE 08:30 A 20:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-273383.791523103;4417192.17587015;548516.283077637;4077551.66389689;S;36.84261631063;-2.45584838356;36.84261631153;-2.45584838356;OFICINA
0410001;NIJAR;04100;NÍJAR;CL el Parque 42;950361050;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-245804.973186168;4434190.60164199;570492.989274237;4091251.80167632;S;36.96472180298;-2.20810364326;36.96472180388;-2.20810364326;OFICINA
0411001;CAMPOHERMOSO;04110;CAMPOHERMOSO;CARRETERA DE YRIDA 96 (RESIDENCIAL SANTA SOFIA BAJO);950386445;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-237736.701082142;4429924.55250715;576975.822395913;4087910.34823931;S;36.93409568498;-2.13562512178;36.93409568589;-2.13562512178;OFICINA
0413001;ALMERIA SUC 5. EL ALQUIAN;04130;ALQUIÁN (EL);JOAQUIN TURINA 16;950297210;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-262115.424665087;4418454.80981771;557534.792207951;4078614.73728876;S;36.85169295824;-2.3546229218;36.85169295915;-2.3546229218;OFICINA
0413394;ALMERIA SUC 1. CIUDAD JARDÍN;04007;ALMERÍA;GIBRALTAR ESPAÑOL 25;950274396;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-273144.350042833;4415430.55084621;548716.093210018;4076147.75095159;S;36.82995078491;-2.45369744414;36.82995078582;-2.45369744414;OFICINA
0413494;ALMERIA SUC 2. PARQUE NICOLÁS SALMERÓN;04002;ALMERÍA;PQE PARQUE NICOLÁS SALMERÓN 40;950261074;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-275120.566652985;4416471.53714042;547128.40953678;4076969.12888558;S;36.8374354;-2.4714501;36.8374354;-2.4714501;OFICINA
0413594;ALMERIA SUC 3. SAN ISIDRO;04006;ALMERÍA;AV DE BLAS INFANTE 30;950221965;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-272977.0731688601;4416989.853492117;548842.9652289763;4077392.1719717975;S;36.84116178344;-2.45219477042;36.84116178435;-2.45219477042;OFICINA
0414001;CARBONERAS;04140;CARBONERAS;CORVINA, 2;950454564;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-210488.269454296;4438646.54746863;598693.940057907;4095080.97077904;S;36.99669804622;-1.89084829579;36.99669804712;-1.89084829579;OFICINA
0416094;ALMERIA SUC 6. ZONA NORTE;04009;ALMERÍA; CALAMOCHA S/N (ESQUINA BERNARDO DELGADO);950140520;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-272040.496791392;4419667.68461197;549580.688788349;4079531.84634858;S;36.86041088944;-2.44378136167;36.86041089035;-2.44378136167;OFICINA
0420008;TABERNAS;04200;TABERNAS;ANGUSTIAS, 14;950365176;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-266465.234142824;4446027.61147572;553911.566298516;4100550.49919572;S;37.04963561146;-2.39369792517;37.04963561237;-2.39369792517;OFICINA
0423003;HUERCAL DE ALMERIA;04230;HUÉRCAL DE ALMERÍA;ALCAZABA DE ALMERIA 28;950301410;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-272036.348938953;4422898.50527574;549569.005887705;4082107.46146405;S;36.88362860878;-2.44374410088;36.88362860969;-2.44374410088;OFICINA
0423294;EL PARADOR DE HORTICHUELAS;04720;PARADOR DE LAS HORTICHUELAS (EL);CL MAYOR S/N;950340765;I7;L-V: DE 08:30 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-289097.90332205466;4412198.578335247;535947.0498365202;4073506.0018566963;S;36.80670847369;-2.59701065161;36.80670847459;-2.59701065161;OFICINA
0423894;BENAHADUX;04410;BENAHADUX;CL MERCADO   MERCADO MUNICIPAL DE ABASTOS S/N;950062883;AG;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-273990.885328466;4428888.64355651;547977.425396531;4086871.75034262;S;36.926657;-2.461302;36.926657;-2.461302;OFICINA
0424002;VIATOR;04240;VIATOR;COLON  5 BAJO;950304737;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-270165.870732211;4423702.89795295;551062.498906724;4082757.45707655;S;36.88940813673;-2.42694130926;36.88940813764;-2.42694130926;OFICINA
0427005;SORBAS;04270;SORBAS;TOMAS VALERA, 25;950364034;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-236279.194777746;4452659.29663052;577975.020315799;4106011.67920202;S;37.09716710515;-2.12253211988;37.09716710605;-2.12253211988;OFICINA
0427914;LA MOJONERA;04745;MOJONERA (LA);CL FELIPE II 14;950330220;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-298769.112297872;4405000.22655626;528216.404271829;4067731.66754568;S;36.7549171;-2.6838886;36.7549171;-2.6838886;OFICINA
0440005;ALHAMA DE ALMERIA;04400;ALHAMA DE ALMERÍA;MEDICOS, 11;950640134;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-286220.429603371;4433286.05901973;538177.292436872;4090324.50379993;S;36.95822908808;-2.5711618654;36.95822908899;-2.5711618654;OFICINA
0445001;CANJAYAR;04450;CANJÁYAR;AV ALPUJARRA 3;950510235;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-309033.1335819328;4439232.849377589;519922.2427712929;4094996.1258875727;S;37.00090439771;-2.77609187196;37.00090439862;-2.77609187196;OFICINA
0450010;FIÑANA;04500;FIÑANA;PZ JOSE NAVARRO PARDO 1;950352571;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-316239.982177482;4462905.69585607;514130.445971707;4113803.93045243;S;37.17054786115;-2.8408320944;37.17054786206;-2.8408320944;OFICINA
0455004;GERGAL;04550;GÉRGAL;AV MOLERO 8, PANTA BAJA;950353039;I5;L-V: DE 10:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-282799.30814368766;4455602.251083058;540827.4940895382;4108089.246846979;S;37.11825069312;-2.54042940844;37.11825069403;-2.54042940844;OFICINA
0456003;GADOR;04560;GÁDOR;CR las Minas 2;950645208;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-277228.790544707;4432518.54109023;545371.445559063;4089748.71093934;S;36.9527194883;-2.49038859744;36.9527194883;-2.49038859744;OFICINA
0460001;HUERCAL-OVERA;04600;HUÉRCAL-OVERA;AV FELIPE VI 72;950470278;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-216231.320376995;4494743.71999884;593606.177322796;4139561.654903;S;37.398105;-1.942439;37.398105;-1.942439;OFICINA
0461007;CUEVAS DEL ALMANZORA;04610;CUEVAS DEL ALMANZORA;CONVENTO, 1;950456490;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-209056.662186173;4480633.16729586;599443.847678193;4128447.8152898;S;37.29733700795;-1.87798794889;37.29733700886;-1.87798794889;OFICINA
0462002;VERA;04620;VERA;MAYOR, 7;950390859;NX;L-V: DE 08:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;ANDALUCIA;04;ALMERIA;-208027.709210371;4473644.80929039;600329.383246355;4122915.23171223;S;37.2473808375;-1.86874470704;37.2473808384;-1.86874470704;OFICINA
